BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZ_POZE,-0.5714539001620162,1.8296042977630642,-0.38699905102355303,3.552863246292573,-0.2594910748329634,1.3522412311633667,-0.26536189223799944,3.0894493855322924,-0.32036218779219594,2.7120661037102254,-0.2437948343180681,4.743076364133991,-0.4452694337858961,3.0959928778095533,-0.4635159558168207,2.970697842334726,0,0,0,0
BEZ_POZE,3.703945637100324,2.8950703818696244,4.019343588670582,3.6140183687159526,4.1779922913642515,1.2680360360372118,3.1579480254081953,2.9483253775369427,3.741784615499208,2.939761951970042,3.1202418556398452,4.68229064233064,5.791079290468472,3.152424209655849,5.5726901345319515,3.0222028189047165,0,0,0,0
BEZ_POZE,1.69776197588339,2.3861414498724125,2.3620711615228993,3.7055801646901543,2.5623147807252904,1.3684009564385342,1.8935362581371316,2.7731212504472866,1.9177291260250988,3.0896425108232775,1.7831346514706914,4.725522587892064,3.1713177569237474,3.190349107338159,3.2997366721882253,3.0235668637709656,0,0,0,0
BEZ_POZE,1.62468071483006,2.54480509608747,1.5763589832953295,3.863559852001491,1.8760815070101093,1.4708242447233513,1.4425824707658543,2.763668150578744,1.1031072160931705,3.386683520442886,1.245739307802705,4.698767533598731,2.2187676183063765,3.1964449599446585,2.1185318621725298,3.0996612413104145,0,0,0,0
BEZ_POZE,1.4631244496859532,2.625496434855221,1.6680329813404926,3.7419967615274135,1.8866471527833095,1.5821246290264641,1.5594728563225655,2.727551136486939,1.2422175344678112,3.5784790799865025,1.2468666617781916,4.725353834826416,2.180652674480162,3.1400858513562,2.307424366974052,3.10169681703048,0,0,0,0
